farm_id,region,crop_type,planting_date,harvest_date,area_ha,yield_kg,irrigation_type,soil_type,fertilizer_used,pesticide_used,rainfall_mm,avg_temperature_c,farmer_age,organic,planting_year,harvest_year,planting_month,growing_days,days_since_harvest
3900,South,Corn,2021-01-24,2021-06-24,26.84,113730,Unknown,Clay,Organic,Mixed,939.5,12.7,41,No,2021,2021,2021-01,151,1448
3901,West,Soybean,2024-02-27,2024-08-02,13.69,33432,None,Peat,Mixed,Insecticide,262.0,33.8,38,No,2024,2024,2024-02,157,313
3902,South,Barley,2020-08-28,2021-01-04,45.02,144211,Drip,Clay,Mixed,None,1743.6,17.4,26,No,2020,2021,2020-08,129,1619
3903,South,Soybean,2024-03-09,2024-07-18,46.4,120077,Flood,Clay,Phosphate-based,Herbicide,189.1,17.4,51,yes,2024,2024,2024-03,131,328
3904,West,Soybean,2024-03-24,2024-07-10,20.43,55168,Drip,Clay,Nitrogen-based,Herbicide,823.2,11.2,48,No,2024,2024,2024-03,108,336
3905,West,Corn,2022-09-07,2022-12-18,44.57,192869,Sprinkler,Sandy,Unknown,Herbicide,290.3,16.2,64,No,2022,2022,2022-09,102,906
3906,West,Wheat,2025-02-15,2025-07-21,19.51,57909,None,Silt,Organic,Insecticide,1572.5,20.5,69,No,2025,2025,2025-02,156,-40
3907,North,Soybean,2021-05-11,2021-11-03,36.97,93332,Sprinkler,Loam,Nitrogen-based,Insecticide,694.2,19.2,59,No,2021,2021,2021-05,176,1316
3908,South,Soybean,2023-11-25,2024-03-10,24.06,53331,Drip,Loam,Nitrogen-based,None,314.9,16.8,28,yes,2023,2024,2023-11,106,458
3909,North,Wheat,2023-05-22,2023-09-15,6.57,16547,Flood,Sandy,Mixed,Mixed,1109.8,11.0,50,no,2023,2023,2023-05,116,635
3910,North,Soybean,2023-12-12,2024-03-15,46.43,112128,Flood,Peat,Organic,Fungicide,1840.9,17.5,60,no,2023,2024,2023-12,94,453
3911,West,Rice,2021-02-22,2021-07-20,22.98,101037,Drip,Peat,Nitrogen-based,Insecticide,1826.4,29.5,28,no,2021,2021,2021-02,148,1422
3912,North,Soybean,2022-03-23,2022-08-09,36.86,79641,Sprinkler,Silt,Nitrogen-based,Mixed,574.3,21.0,58,yes,2022,2022,2022-03,139,1037
3913,South,Soybean,2025-02-17,2025-07-23,18.68,45241,None,Sandy,Mixed,Fungicide,1467.4,17.3,37,yes,2025,2025,2025-02,156,-42
3914,East,Wheat,2021-05-05,2021-08-17,1.43,5161,Sprinkler,Peat,Mixed,Mixed,157.5,17.6,64,no,2021,2021,2021-05,104,1394
3915,West,Soybean,2023-02-04,2023-05-05,5.48,12632,None,Sandy,Nitrogen-based,Herbicide,350.5,23.9,65,No,2023,2023,2023-02,90,768
3916,East,Barley,2021-10-20,2022-02-26,25.06,70244,Drip,Clay,Mixed,Herbicide,1049.0,17.6,25,No,2021,2022,2021-10,129,1201
3917,North,Corn,2024-05-07,2024-08-10,34.65,170502,Drip,Silt,Nitrogen-based,Insecticide,534.6,25.8,25,Yes,2024,2024,2024-05,95,305
3918,East,Rice,2021-08-02,2022-01-26,17.07,66356,Sprinkler,Peat,Organic,Insecticide,1616.7,34.7,33,no,2021,2022,2021-08,177,1232
3919,South,Wheat,2022-02-18,2022-08-03,34.93,131015,Drip,Sandy,Nitrogen-based,Herbicide,1869.0,11.0,35,No,2022,2022,2022-02,166,1043
3920,South,Rice,2022-08-12,2022-11-21,35.08,146755,Sprinkler,Silt,Organic,Fungicide,108.2,14.2,40,No,2022,2022,2022-08,101,933
3921,North,Soybean,2022-12-28,2023-05-09,35.34,67541,Sprinkler,Clay,Phosphate-based,Unknown,542.5,14.5,53,no,2022,2023,2022-12,132,764
3922,West,Rice,2023-08-21,2024-01-17,24.88,122336,None,Loam,Mixed,Fungicide,935.2,21.2,60,No,2023,2024,2023-08,149,511
3923,East,Wheat,2022-01-05,2022-04-10,45.79,143032,Sprinkler,Silt,Phosphate-based,Insecticide,1169.9,11.0,39,no,2022,2022,2022-01,95,1158
3924,West,Wheat,2021-09-23,2022-01-04,24.72,70004,Flood,Silt,Organic,Fungicide,1840.2,21.9,63,No,2021,2022,2021-09,103,1254
3925,West,Cotton,2021-06-19,2021-11-22,22.79,54806,Flood,Loam,Organic,Insecticide,1794.6,33.2,26,no,2021,2021,2021-06,156,1297
3926,South,Corn,2022-01-06,2022-06-29,10.37,45793,Sprinkler,Peat,None,Mixed,1310.6,10.3,34,no,2022,2022,2022-01,174,1078
3927,North,Rice,2022-11-16,2023-03-25,15.73,79112,Sprinkler,Clay,Organic,Herbicide,589.0,19.1,35,No,2022,2023,2022-11,129,809
3928,West,Soybean,2024-12-12,2025-03-14,2.6,6590,Sprinkler,Loam,None,Mixed,1588.2,29.0,54,No,2024,2025,2024-12,92,89
3929,South,Barley,2022-10-15,2023-03-27,31.86,102663,None,Sandy,Nitrogen-based,None,485.0,13.9,47,No,2022,2023,2022-10,163,807
3930,South,Rice,2022-08-12,2022-12-19,12.8,74758,None,Peat,Phosphate-based,Fungicide,1933.8,11.9,46,no,2022,2022,2022-08,129,905
3931,North,Soybean,2020-07-20,2021-01-07,15.56,39950,None,Sandy,Phosphate-based,Insecticide,111.1,25.8,66,Yes,2020,2021,2020-07,171,1616
3932,South,Cotton,2024-07-02,2024-10-26,38.66,76196,Drip,Sandy,None,Mixed,1182.6,10.2,60,no,2024,2024,2024-07,116,228
3933,South,Corn,2024-01-19,2024-05-29,16.7,70135,Drip,Peat,Organic,Fungicide,268.0,30.0,53,no,2024,2024,2024-01,131,378
3934,South,Soybean,2022-08-19,2022-12-12,12.49,30660,Flood,Peat,Organic,Mixed,874.4,11.7,69,No,2022,2022,2022-08,115,912
3935,West,Soybean,2024-04-08,2024-07-31,8.87,18728,Drip,Peat,Organic,None,1306.4,23.1,56,no,2024,2024,2024-04,114,315
3936,South,Corn,2024-09-15,2025-01-19,38.86,188850,Sprinkler,Silt,Nitrogen-based,Mixed,1410.2,28.5,57,No,2024,2025,2024-09,126,143
3937,North,Wheat,2021-10-17,2022-02-19,6.92,29774,Sprinkler,Clay,Organic,Herbicide,1592.6,16.1,63,no,2021,2022,2021-10,125,1208
3938,South,Corn,2025-02-15,2025-07-23,22.96,116859,Drip,Loam,Phosphate-based,Unknown,1227.3,12.6,33,No,2025,2025,2025-02,158,-42
3939,West,Wheat,2021-02-20,2021-06-30,25.59,70394,None,Clay,Mixed,Herbicide,577.5,14.4,25,No,2021,2021,2021-02,130,1442
3940,East,Rice,2022-01-29,2022-06-24,34.53,133775,Sprinkler,Loam,Nitrogen-based,Insecticide,1789.6,31.4,42,no,2022,2022,2022-01,146,1083
3941,East,Corn,2021-10-02,2022-03-26,31.85,149411,Sprinkler,Silt,Phosphate-based,Fungicide,1641.1,27.6,46,no,2021,2022,2021-10,175,1173
3942,South,Soybean,2022-04-27,2022-08-10,40.63,117548,Flood,Peat,Organic,Herbicide,404.1,15.0,61,no,2022,2022,2022-04,105,1036
3943,South,Soybean,2020-04-03,2020-08-05,2.72,6707,Drip,Sandy,Mixed,None,1670.4,27.9,38,No,2020,2020,2020-04,124,1771
3944,West,Barley,2023-02-26,2023-06-15,15.17,52726,Flood,Silt,Organic,Fungicide,1948.0,27.7,46,no,2023,2023,2023-02,109,727
3945,South,Rice,2024-11-04,2025-02-22,14.37,54754,Drip,Loam,Organic,Mixed,1310.7,34.9,57,No,2024,2025,2024-11,110,109
3946,West,Corn,2021-03-29,2021-08-01,7.73,37191,Sprinkler,Peat,Organic,Fungicide,635.4,19.8,30,No,2021,2021,2021-03,125,1410
3947,West,Rice,2024-02-27,2024-06-10,14.81,51271,Sprinkler,Sandy,Organic,Fungicide,1252.5,31.6,51,no,2024,2024,2024-02,104,366
3948,West,Cotton,2020-10-25,2021-01-24,15.83,29839,None,Clay,Nitrogen-based,Insecticide,750.8,21.2,30,no,2020,2021,2020-10,91,1599
3949,West,Corn,2020-02-03,2020-07-21,26.33,97416,None,Loam,Mixed,Fungicide,1384.3,32.4,68,No,2020,2020,2020-02,169,1786
3950,East,Soybean,2021-06-18,2021-11-26,33.35,56739,Unknown,Silt,Phosphate-based,Mixed,1135.1,12.3,65,no,2021,2021,2021-06,161,1293
3951,West,Rice,2023-02-07,2023-07-12,19.36,84696,Drip,Silt,Nitrogen-based,Insecticide,1866.0,14.4,40,Yes,2023,2023,2023-02,155,700
3952,North,Corn,2025-03-29,2025-07-10,36.11,133279,Sprinkler,Peat,Nitrogen-based,Insecticide,1274.0,31.2,26,No,2025,2025,2025-03,103,-29
3953,West,Rice,2023-04-11,2023-08-05,17.14,72734,None,Peat,Phosphate-based,Mixed,506.6,30.5,61,yes,2023,2023,2023-04,116,676
3954,West,Wheat,2023-04-01,2023-09-07,14.87,41260,Sprinkler,Peat,Mixed,Mixed,1477.7,17.6,53,No,2023,2023,2023-04,159,643
3955,North,Cotton,2024-01-14,2024-05-27,27.29,62271,Drip,Sandy,Phosphate-based,None,671.7,24.9,47,no,2024,2024,2024-01,134,380
3956,West,Wheat,2022-05-05,2022-10-12,1.67,3714,Sprinkler,Clay,Nitrogen-based,Insecticide,617.5,19.6,45,no,2022,2022,2022-05,160,973
3957,North,Soybean,2021-08-27,2022-01-04,4.45,12123,Sprinkler,Sandy,Phosphate-based,Fungicide,844.4,10.3,37,no,2021,2022,2021-08,130,1254
3958,West,Cotton,2020-11-08,2021-03-12,21.19,44487,Sprinkler,Silt,Phosphate-based,Insecticide,122.8,10.7,25,no,2020,2021,2020-11,124,1552
3959,East,Corn,2021-02-05,2021-05-24,47.17,248674,Sprinkler,Loam,Organic,Insecticide,1941.4,11.4,53,No,2021,2021,2021-02,108,1479
3960,North,Rice,2021-11-06,2022-05-05,36.21,169257,Drip,Clay,Organic,Fungicide,1111.4,24.9,31,no,2021,2022,2021-11,180,1133
3961,South,Soybean,2021-04-16,2021-08-20,4.86,12278,Flood,Peat,Phosphate-based,Herbicide,1569.6,17.0,55,No,2021,2021,2021-04,126,1391
3962,North,Barley,2022-02-16,2022-07-29,42.39,75111,None,Clay,Mixed,Herbicide,589.9,13.6,69,yes,2022,2022,2022-02,163,1048
3963,West,Cotton,2023-03-12,2023-07-11,36.75,78451,Drip,Peat,Nitrogen-based,Mixed,1518.6,33.5,46,No,2023,2023,2023-03,121,701
3964,South,Barley,2024-09-02,2024-12-22,30.74,90199,None,Clay,Mixed,Fungicide,1177.6,13.0,40,No,2024,2024,2024-09,111,171
3965,South,Rice,2021-05-18,2021-08-25,41.1,158367,Sprinkler,Silt,Organic,Mixed,905.9,26.8,52,no,2021,2021,2021-05,99,1386
3966,West,Cotton,2022-10-19,2023-02-25,20.5,35823,Sprinkler,Loam,Nitrogen-based,Mixed,1944.3,32.4,68,No,2022,2023,2022-10,129,837
3967,South,Corn,2023-02-01,2023-07-19,11.46,54197,Sprinkler,Peat,Nitrogen-based,Fungicide,1038.3,14.1,63,yes,2023,2023,2023-02,168,693
3968,West,Rice,2023-09-02,2024-01-13,25.85,126014,Drip,Clay,Mixed,Mixed,1349.2,15.4,49,No,2023,2024,2023-09,133,515
3969,South,Cotton,2025-04-16,2025-09-22,27.67,47703,Unknown,Sandy,Organic,Herbicide,129.2,24.3,38,no,2025,2025,2025-04,159,-103
3970,South,Soybean,2023-11-03,2024-03-28,27.15,50155,Flood,Loam,Nitrogen-based,Fungicide,672.8,22.7,45,yes,2023,2024,2023-11,146,440
3971,South,Barley,2021-11-22,2022-02-26,28.47,62159,Sprinkler,Loam,Organic,Insecticide,1788.5,23.0,43,No,2021,2022,2021-11,96,1201
3972,North,Barley,2021-06-11,2021-09-25,47.46,132184,Drip,Clay,Nitrogen-based,Fungicide,1542.0,23.9,37,No,2021,2021,2021-06,106,1355
3973,East,Barley,2024-04-12,2024-07-14,45.16,158139,Sprinkler,Clay,Mixed,Herbicide,1119.8,33.7,26,No,2024,2024,2024-04,93,332
3974,South,Barley,2024-08-09,2025-01-06,43.85,163386,None,Loam,Organic,Herbicide,1810.3,11.3,60,no,2024,2025,2024-08,150,156
3975,West,Corn,2022-09-27,2023-03-22,40.17,220439,Unknown,Peat,Mixed,Herbicide,1023.8,29.0,38,yes,2022,2023,2022-09,176,812
3976,West,Barley,2024-01-21,2024-04-26,47.2,112707,Drip,Clay,Mixed,Fungicide,1176.4,15.8,58,no,2024,2024,2024-01,96,411
3977,South,Barley,2023-08-07,2023-11-18,5.38,13086,Drip,Clay,None,Mixed,826.1,19.3,42,yes,2023,2023,2023-08,103,571
3978,West,Barley,2024-02-23,2024-07-11,13.62,43146,Drip,Peat,Phosphate-based,Mixed,1278.1,12.2,48,No,2024,2024,2024-02,139,335
3979,East,Rice,2022-10-01,2023-01-05,25.01,120022,Flood,Peat,Organic,Herbicide,706.1,21.1,54,no,2022,2023,2022-10,96,888
3980,South,Soybean,2022-08-01,2022-11-10,42.4,95792,Sprinkler,Sandy,Organic,Herbicide,832.4,30.1,43,no,2022,2022,2022-08,101,944
3981,West,Barley,2020-12-10,2021-05-03,25.51,86689,Drip,Peat,Phosphate-based,Unknown,1936.0,12.5,60,No,2020,2021,2020-12,144,1500
3982,North,Corn,2024-02-09,2024-06-28,37.53,181188,Sprinkler,Loam,Phosphate-based,Insecticide,311.5,16.9,45,no,2024,2024,2024-02,140,348
3983,West,Barley,2024-06-16,2024-10-06,7.38,22877,Flood,Peat,Nitrogen-based,Mixed,300.0,19.3,43,no,2024,2024,2024-06,112,248
3984,East,Barley,2021-12-22,2022-06-20,12.99,42621,Unknown,Loam,None,Mixed,182.3,12.6,50,No,2021,2022,2021-12,180,1087
3985,West,Soybean,2020-12-12,2021-05-27,36.72,71396,Flood,Peat,Mixed,Herbicide,708.1,29.1,59,No,2020,2021,2020-12,166,1476
3986,South,Rice,2020-10-13,2021-03-27,8.65,36942,Sprinkler,Sandy,Phosphate-based,Herbicide,856.6,29.7,64,No,2020,2021,2020-10,165,1537
3987,South,Wheat,2024-01-15,2024-07-03,17.89,65171,Unknown,Clay,Organic,Herbicide,279.6,30.9,28,no,2024,2024,2024-01,170,343
3988,West,Cotton,2023-01-24,2023-07-21,13.61,24930,Drip,Loam,Nitrogen-based,Insecticide,1143.3,24.6,45,No,2023,2023,2023-01,178,691
3989,West,Wheat,2022-09-27,2023-03-25,17.82,44987,Drip,Peat,Unknown,Mixed,1208.3,22.7,27,Yes,2022,2023,2022-09,179,809
3990,West,Soybean,2021-01-11,2021-06-07,35.56,95497,Sprinkler,Sandy,Organic,Fungicide,1527.0,16.6,29,No,2021,2021,2021-01,147,1465
3991,South,Barley,2025-02-20,2025-08-07,18.71,53436,Drip,Sandy,Nitrogen-based,Fungicide,1954.3,26.4,67,No,2025,2025,2025-02,168,-57
3992,West,Cotton,2024-12-26,2025-05-10,27.99,53231,Sprinkler,Peat,Nitrogen-based,Insecticide,1276.8,21.1,53,yes,2024,2025,2024-12,135,32
3993,West,Barley,2023-01-15,2023-05-24,5.45,15254,Sprinkler,Peat,Organic,Herbicide,312.1,34.3,43,no,2023,2023,2023-01,129,749
3994,East,Soybean,2023-08-07,2023-12-17,40.35,75601,Drip,Peat,Phosphate-based,Herbicide,268.2,34.2,41,no,2023,2023,2023-08,132,542
3995,South,Barley,2020-04-30,2020-08-23,18.81,55863,Flood,Silt,Organic,Unknown,1577.3,32.6,58,no,2020,2020,2020-04,115,1753
3996,West,Cotton,2022-12-09,2023-06-02,32.6,80775,Flood,Sandy,Nitrogen-based,Fungicide,1335.6,19.0,44,no,2022,2023,2022-12,175,740
3997,South,Cotton,2020-03-10,2020-08-15,36.41,65013,Drip,Clay,Organic,Mixed,407.6,19.2,52,Yes,2020,2020,2020-03,158,1761
3998,South,Soybean,2024-09-14,2024-12-23,10.88,23820,Flood,Clay,Nitrogen-based,Fungicide,581.4,31.3,33,no,2024,2024,2024-09,100,170
3999,East,Cotton,2024-09-30,2025-02-26,44.29,90872,None,Sandy,Organic,None,1525.5,28.2,27,No,2024,2025,2024-09,149,105
4000,South,Wheat,2020-06-01,2020-11-10,31.0,132699,Unknown,Loam,Phosphate-based,Fungicide,1175.7,27.6,34,no,2020,2020,2020-06,162,1674
4001,North,Rice,2025-04-19,2025-08-03,21.72,101213,Drip,Sandy,Nitrogen-based,Unknown,1211.5,17.0,45,no,2025,2025,2025-04,106,-53
4002,North,Corn,2024-08-02,2024-11-11,9.53,46976,Sprinkler,Silt,Unknown,None,499.0,30.8,65,no,2024,2024,2024-08,101,212
4003,South,Corn,2023-09-30,2024-03-27,47.14,237100,Sprinkler,Clay,Unknown,Insecticide,1295.2,24.5,28,No,2023,2024,2023-09,179,441
4004,South,Soybean,2020-04-09,2020-09-05,37.88,111729,Drip,Peat,Nitrogen-based,Insecticide,1564.2,21.2,46,no,2020,2020,2020-04,149,1740
4005,South,Rice,2024-04-14,2024-07-25,10.8,37307,Unknown,Silt,Organic,Mixed,1782.0,31.6,31,no,2024,2024,2024-04,102,321
4006,South,Cotton,2020-01-14,2020-06-10,17.22,37600,None,Clay,Nitrogen-based,Fungicide,1499.8,19.9,36,Yes,2020,2020,2020-01,148,1827
4007,North,Rice,2022-04-24,2022-08-31,40.58,135112,Flood,Sandy,Nitrogen-based,Herbicide,1195.1,26.3,35,no,2022,2022,2022-04,129,1015
4008,South,Corn,2020-10-08,2021-04-03,34.94,198937,Flood,Silt,Phosphate-based,Herbicide,1379.2,21.6,46,no,2020,2021,2020-10,177,1530
4009,North,Corn,2024-09-21,2025-03-12,38.41,183581,Sprinkler,Peat,Mixed,Herbicide,1021.7,24.8,53,yes,2024,2025,2024-09,172,91
4010,West,Soybean,2023-07-15,2024-01-11,22.34,57531,Sprinkler,Loam,Nitrogen-based,None,531.1,11.0,51,No,2023,2024,2023-07,180,517
4011,West,Soybean,2021-04-18,2021-09-14,35.97,85084,Sprinkler,Clay,Phosphate-based,Herbicide,1776.2,21.5,44,No,2021,2021,2021-04,149,1366
4012,South,Soybean,2020-05-19,2020-10-16,19.63,54218,Drip,Loam,Phosphate-based,Fungicide,1112.0,23.9,38,no,2020,2020,2020-05,150,1699
4013,South,Wheat,2023-12-19,2024-04-16,10.96,32018,Drip,Loam,Mixed,Herbicide,1229.2,22.3,31,no,2023,2024,2023-12,119,421
4014,East,Wheat,2020-11-05,2021-03-03,31.82,126359,Sprinkler,Loam,Organic,Mixed,1981.2,31.2,39,yes,2020,2021,2020-11,118,1561
4015,East,Rice,2020-01-19,2020-05-06,48.81,236792,Sprinkler,Loam,Mixed,Insecticide,1971.5,17.8,70,No,2020,2020,2020-01,108,1862
4016,West,Rice,2021-03-23,2021-09-07,15.87,51060,Unknown,Loam,Mixed,Herbicide,1214.0,32.1,52,No,2021,2021,2021-03,168,1373
4017,South,Wheat,2022-11-01,2023-03-04,23.32,71969,Flood,Sandy,Nitrogen-based,Insecticide,164.5,20.1,67,no,2022,2023,2022-11,123,830
4018,North,Rice,2022-07-22,2022-12-05,33.86,150375,Flood,Sandy,Organic,Fungicide,852.7,27.4,34,no,2022,2022,2022-07,136,919
4019,North,Corn,2022-02-03,2022-06-23,27.3,127119,Drip,Sandy,Mixed,Insecticide,1880.9,12.2,27,yes,2022,2022,2022-02,140,1084
4020,West,Soybean,2020-05-03,2020-08-24,42.25,124835,Sprinkler,Peat,Phosphate-based,Unknown,647.8,15.0,36,No,2020,2020,2020-05,113,1752
4021,West,Soybean,2023-06-19,2023-12-15,38.21,111209,Flood,Sandy,Nitrogen-based,Mixed,1998.6,29.0,37,No,2023,2023,2023-06,179,544
4022,North,Wheat,2023-07-30,2024-01-21,3.39,10042,None,Peat,Phosphate-based,None,260.2,10.3,63,No,2023,2024,2023-07,175,507
4023,East,Corn,2023-09-27,2024-02-06,49.92,286336,Sprinkler,Loam,Organic,Mixed,1179.4,34.2,68,No,2023,2024,2023-09,132,491
4024,South,Soybean,2025-03-27,2025-08-05,37.74,60233,Drip,Sandy,Organic,Unknown,1079.4,14.8,58,No,2025,2025,2025-03,131,-55
4025,East,Barley,2023-06-16,2023-11-11,43.26,145794,Drip,Sandy,Nitrogen-based,Fungicide,585.2,32.5,25,no,2023,2023,2023-06,148,578
4026,West,Cotton,2025-02-12,2025-07-14,32.73,74164,Flood,Loam,Nitrogen-based,Insecticide,1902.4,22.9,62,yes,2025,2025,2025-02,152,-33
4027,West,Soybean,2022-09-16,2022-12-18,42.89,89731,Drip,Sandy,Mixed,Insecticide,1276.4,24.1,49,yes,2022,2022,2022-09,93,906
4028,North,Soybean,2023-09-12,2023-12-19,6.06,15722,None,Sandy,Nitrogen-based,None,537.4,12.1,43,No,2023,2023,2023-09,98,540
4029,West,Corn,2022-09-26,2023-02-23,17.71,61635,None,Sandy,Mixed,Herbicide,829.7,19.1,49,no,2022,2023,2022-09,150,839
4030,West,Barley,2020-02-02,2020-05-16,43.88,108794,Unknown,Clay,Organic,Fungicide,1470.3,13.9,30,No,2020,2020,2020-02,104,1852
4031,South,Rice,2020-01-14,2020-05-27,10.48,48809,Drip,Silt,Nitrogen-based,Mixed,665.6,23.1,69,no,2020,2020,2020-01,134,1841
4032,North,Corn,2022-12-25,2023-05-25,4.37,21807,Sprinkler,Loam,Organic,Insecticide,1771.3,23.8,28,No,2022,2023,2022-12,151,748
4033,South,Rice,2023-02-03,2023-07-02,39.51,156423,Drip,Loam,Nitrogen-based,Insecticide,414.8,27.7,50,no,2023,2023,2023-02,149,710
4034,North,Wheat,2022-04-22,2022-08-11,41.86,126431,Sprinkler,Clay,Mixed,None,602.6,32.0,50,no,2022,2022,2022-04,111,1035
4035,South,Soybean,2020-01-25,2020-05-30,8.55,21145,Sprinkler,Sandy,Organic,Fungicide,375.3,21.7,50,No,2020,2020,2020-01,126,1838
4036,East,Corn,2020-02-04,2020-06-17,42.79,245641,Drip,Sandy,Mixed,Herbicide,297.9,15.8,38,no,2020,2020,2020-02,134,1820
4037,West,Cotton,2022-12-20,2023-06-05,34.5,62593,Sprinkler,Loam,Organic,None,670.6,18.3,56,Yes,2022,2023,2022-12,167,737
4038,West,Cotton,2024-01-19,2024-06-30,26.24,55781,Sprinkler,Sandy,None,Fungicide,1998.4,31.2,52,No,2024,2024,2024-01,163,346
4039,North,Wheat,2021-07-16,2021-10-30,41.6,103372,Drip,Loam,Organic,Insecticide,279.2,13.6,26,No,2021,2021,2021-07,106,1320
4040,South,Rice,2023-01-02,2023-06-06,21.25,94449,Drip,Loam,Phosphate-based,Unknown,504.7,25.7,65,no,2023,2023,2023-01,155,736
4041,South,Barley,2021-08-10,2021-11-21,10.1,26916,Sprinkler,Clay,Organic,None,616.1,10.3,69,Yes,2021,2021,2021-08,103,1298
4042,West,Soybean,2020-02-05,2020-06-25,14.6,36275,Flood,Clay,Phosphate-based,Fungicide,1276.3,16.1,45,yes,2020,2020,2020-02,141,1812
4043,West,Rice,2022-10-25,2023-02-05,25.51,96496,Drip,Peat,Phosphate-based,None,1516.2,24.8,70,No,2022,2023,2022-10,103,857
4044,North,Soybean,2024-07-23,2024-12-01,26.8,64631,Drip,Clay,Organic,Mixed,1528.7,21.4,38,yes,2024,2024,2024-07,131,192
4045,South,Corn,2023-11-30,2024-05-09,40.38,171471,Drip,Loam,Nitrogen-based,Herbicide,116.4,22.3,61,no,2023,2024,2023-11,161,398
4046,South,Cotton,2023-10-12,2024-04-02,39.67,83258,None,Clay,Nitrogen-based,None,1338.5,26.5,26,Yes,2023,2024,2023-10,173,435
4047,East,Soybean,2022-05-31,2022-09-07,29.28,79290,Sprinkler,Silt,Mixed,Fungicide,1298.4,15.9,29,Yes,2022,2022,2022-05,99,1008
4048,South,Barley,2024-07-09,2024-11-14,39.15,87740,Drip,Peat,Organic,Insecticide,1083.5,17.0,62,Yes,2024,2024,2024-07,128,209
4049,South,Rice,2025-04-08,2025-09-13,9.99,36385,Unknown,Silt,Organic,Herbicide,820.5,27.1,26,no,2025,2025,2025-04,158,-94
4050,North,Barley,2025-02-06,2025-07-05,2.98,8381,Drip,Clay,Nitrogen-based,Insecticide,1615.1,23.5,25,no,2025,2025,2025-02,149,-24
4051,North,Soybean,2021-01-02,2021-05-23,43.74,99530,Unknown,Peat,Phosphate-based,Unknown,753.4,10.4,46,No,2021,2021,2021-01,141,1480
4052,West,Soybean,2020-08-07,2021-01-19,4.24,10245,Drip,Silt,Phosphate-based,Fungicide,537.0,26.8,65,no,2020,2021,2020-08,165,1604
4053,North,Barley,2025-02-23,2025-07-15,12.71,44215,Unknown,Silt,Mixed,Insecticide,689.2,25.5,49,No,2025,2025,2025-02,142,-34
4054,North,Soybean,2020-07-16,2020-11-13,34.92,73967,Unknown,Silt,Mixed,Fungicide,935.3,12.0,70,No,2020,2020,2020-07,120,1671
4055,North,Cotton,2022-12-09,2023-05-27,20.77,27132,Flood,Clay,Organic,Fungicide,506.7,28.7,54,yes,2022,2023,2022-12,169,746
4056,West,Soybean,2020-10-31,2021-03-01,43.88,99847,Flood,Loam,Nitrogen-based,Fungicide,1254.4,23.1,33,no,2020,2021,2020-10,121,1563
4057,East,Wheat,2021-05-08,2021-10-15,15.25,43498,Drip,Clay,Phosphate-based,Fungicide,1780.0,15.1,61,No,2021,2021,2021-05,160,1335
4058,East,Soybean,2021-01-28,2021-05-18,1.09,2524,Sprinkler,Loam,Mixed,Fungicide,1231.4,24.0,34,No,2021,2021,2021-01,110,1485
4059,South,Rice,2023-06-23,2023-11-21,15.38,64000,Drip,Silt,Organic,Insecticide,948.7,24.9,39,no,2023,2023,2023-06,151,568
4060,South,Wheat,2022-12-14,2023-05-02,29.11,73862,Drip,Clay,Nitrogen-based,Insecticide,1614.1,33.0,27,no,2022,2023,2022-12,139,771
4061,North,Cotton,2021-05-31,2021-09-06,19.11,31482,Drip,Clay,Mixed,None,1521.3,28.6,32,No,2021,2021,2021-05,98,1374
4062,South,Corn,2024-07-27,2024-12-07,26.98,121251,Drip,Sandy,Nitrogen-based,Fungicide,797.4,17.5,49,no,2024,2024,2024-07,133,186
4063,West,Barley,2021-12-26,2022-04-21,43.89,110839,Sprinkler,Loam,Nitrogen-based,Fungicide,1247.9,13.0,60,Yes,2021,2022,2021-12,116,1147
4064,East,Cotton,2021-07-01,2021-12-26,45.67,120397,Unknown,Silt,Mixed,Herbicide,1486.7,31.3,67,No,2021,2021,2021-07,178,1263
4065,South,Barley,2024-06-16,2024-11-28,13.67,47189,None,Clay,Mixed,Mixed,566.4,31.2,70,Yes,2024,2024,2024-06,165,195
4066,East,Rice,2022-03-23,2022-08-15,23.38,70099,Sprinkler,Loam,Organic,Insecticide,795.9,14.4,45,yes,2022,2022,2022-03,145,1031
4067,East,Corn,2020-06-10,2020-11-02,27.68,98337,Sprinkler,Silt,Organic,Insecticide,301.0,11.6,58,No,2020,2020,2020-06,145,1682
4068,West,Corn,2022-02-03,2022-07-15,47.48,234346,Drip,Peat,Nitrogen-based,Unknown,1976.6,27.8,51,No,2022,2022,2022-02,162,1062
4069,South,Soybean,2022-04-11,2022-08-22,49.93,160617,Drip,Clay,Mixed,Insecticide,263.2,28.1,33,Yes,2022,2022,2022-04,133,1024
4070,South,Cotton,2022-07-29,2023-01-04,12.15,26727,Drip,Clay,Mixed,Fungicide,420.4,14.4,34,No,2022,2023,2022-07,159,889
4071,West,Corn,2023-03-03,2023-08-28,36.49,181550,Drip,Sandy,Phosphate-based,None,1011.7,26.7,51,No,2023,2023,2023-03,178,653
4072,North,Corn,2021-05-13,2021-09-10,19.21,89479,Drip,Sandy,Nitrogen-based,Insecticide,1744.0,17.0,49,Yes,2021,2021,2021-05,120,1370
4073,West,Soybean,2023-11-28,2024-03-19,0.9,2613,Drip,Loam,Unknown,Mixed,776.2,16.5,37,no,2023,2024,2023-11,112,449
