Farm_ID,Region,Crop_Type,Planting_Date,Harvest_Date,Area_ha,Yield_kg,Irrigation_Type,Soil_Type,Fertilizer_Used,Pesticide_Used,Rainfall_mm,Avg_Temperature_C,Farmer_Age,Organic
3501,West,Cotton,08/10/2022,28/03/2023,4.08,6116,None,Silt,Non,Mixed,310.6,26.9,32,No
3502,Soth,Wheat,26/12/2024,30/04/2025,43.99,146068,Flood,Silt,ORGANIC,Fungi cide,447.5,32,38,No
3503,North,corn,06/04/2025,24/07/2025,15.44,80291,SPRINKLER,Sandy,Phyosphate-based,Insectcide,284.9,12.4,31,No
3504,Soth,Soybeans,01/10/2020,23/01/2021,32.69,78239,None,Peet,Phosphate-based,Fungi cide,560.7,23.5,42,no
3505,Soth,Barley,08/10/2024,19/01/2025,16.79,49770,Dr ip,Si lt,organik,Insectcide,600.6,17.4,50,No
3506,West,Barley,29/10/2022,12/02/2023,19.88,59158,none,Peat,Organic,Fungi cide,565.6,26.7,65,No
3507,West,Soybean,16/08/2022,07/12/2022,13.47,27068,SPRINKLER,San dy,Phosphate-based,MIXED,500.8,23.7,39,no
3508,West,Rice,12/07/2021,13/10/2021,17.48,84772,SPRINKLER,SANDY,Phyosphate-based,MIXED,1497.3,33.2,57,no
3509,North,Soybeans,29/01/2021,16/07/2021,20.83,52638,Floo d,Clay,Nitrogen-based,Insectcide,1655.3,10.9,35,no
3510,suoth,Barley,14/07/2024,29/12/2024,36.16,136402,Drip,Peet,Mixed,MIXED,721.5,21.8,43,no
3511,West,cotton,18/08/2020,20/12/2020,25.82,57757,DRIp,San dy,Mi xed,Nne,679.7,14.8,66,no
3512,North,Soybeans,08/11/2021,24/04/2022,47.21,118899,Nne,clay,organik,Nne,1703.7,23.4,42,No
3513,West,Barley,28/11/2020,09/05/2021,2.57,6451,Dr ip,clay,nitrogen based,insecticide,1285.5,31.3,46,No
3514,west,Soy,06/02/2024,23/07/2024,25.4,62444,Sprinkler,SANDY,None,Fungicide,657.5,32.8,60,No
3515,Soth,Soybeans,28/07/2022,24/11/2022,29.42,75203,none,peat,Phyosphate-based,Herbicide,1455.9,20,42,No
3516,West,Corn,20/08/2023,02/02/2024,46.05,280862,Sprink ler,loam,Nitrogen-based,Insectcide,754.7,30.3,42,No
3517,South,Soybeans,10/06/2021,07/10/2021,2.93,8672,Sprinkler,Silt,organik,none,1214.5,17,46,No
3518,Soth,barlay,11/01/2024,09/05/2024,28.89,86370,Flood,sand,phosphate based,Fungicide,1986,10.2,49,No
3519,Soth,Soybean,16/01/2021,12/07/2021,42.75,135237,Drip,Si lt,Mixed,MIXED,673,31.4,68,no
3520,West,Cotton,29/01/2020,01/05/2020,12.48,17411,Floo d,Silt,Organic,Fungi cide,1868,13,55,no
3521,suoth,Cotton,17/02/2024,01/07/2024,43.88,93852,flood,Lom,none,Insecticide,709.2,10.4,33,no
3522,East,Cotton,21/11/2021,01/03/2022,1.44,3422,Floo d,silt,ORGANIC,mixed,1126.5,18.8,62,No
3523,suoth,Corn,07/06/2024,02/12/2024,36.76,198892,SPRINKLER,Cly,Phosphate-based,Fungicide,974,19.5,43,no
3524,West,corn,27/08/2021,25/01/2022,46.69,186778,Flood,Sandy,phosphate based,Mixed,1588,11.9,49,No
3525,Soth,wheat,08/03/2023,23/06/2023,33.03,119741,Sprinkler,Si lt,nitrogen based,fungicid,216.1,30.4,39,yes
3526,South,Cotton,13/10/2023,15/03/2024,22.23,49537,Nne,PEAT,nitrogen based,mixed,1291.5,20.1,29,no
3527,Soth,barlay,30/03/2024,13/09/2024,2.72,8007,Sprink ler,Cly,phosphate based,Mixed,1545.3,22.2,35,No
3528,suoth,Wheat,30/01/2021,29/06/2021,46.05,139980,Sprink ler,sand,nitrogen based,insecticide,997.1,16.6,37,no
3529,South,Corn,25/12/2020,16/06/2021,23.78,154457,flood,Clay,Phosphate-based,Insecticide,300.1,22.8,58,No
3530,North,corn,05/06/2023,20/10/2023,1.94,10346,Sprinkler,Si lt,Nitrogn-based,fungicid,565.1,29.2,32,no
3531,west,Wheat,19/10/2024,09/02/2025,34.65,100177,Drip,Si lt,mixd,insecticide,1391.4,32.7,49,No
3532,Soth,Wheat,01/08/2023,18/12/2023,24.35,64159,Sprink ler,Cl ay,organik,Fungicide,1801.3,34.3,51,No
3533,West,Wheat,11/01/2025,12/06/2025,6.66,22250,flood,PEAT,organik,Herbicid,901.1,20.7,35,yes
3534,North,cotton,10/04/2022,07/09/2022,11.11,25507,Nne,SANDY,Organic,Insecticide,1164.8,34.8,42,No
3535,west,Soybean,20/08/2024,05/12/2024,3.69,9303,dripp,SANDY,Mixed,insecticide,533.9,17.4,34,No
3536,West,Soybean,25/05/2022,12/09/2022,28.93,66273,Sprinkler,LOAM,Nitrogen-based,Mixed,883.2,10.2,57,yes
3537,East,wheat,21/11/2022,15/03/2023,31.29,112597,Nne,sand,ORGANIC,Fungi cide,739.9,29.2,60,No
3538,West,Corn,02/11/2021,28/02/2022,25.53,110658,None,clay,Mi xed,Nne,1345.5,14.5,41,no
3539,South,barlay,26/06/2020,28/09/2020,40.95,148532,dripp,San dy,MIXED,herbicide,1970.9,11.3,29,No
3540,South,barlay,31/03/2022,20/08/2022,43.12,107433,Flod,Si lt,Mi xed,None,1645.3,33.1,47,No
3541,East,barlay,02/10/2023,01/01/2024,30.97,70088,None,Loam,Organic,None,465.1,29.8,27,no
3542,North,Wheat,14/07/2020,15/11/2020,1.13,2805,DRIp,Peet,mixd,herbicide,1197.6,12.6,63,No
3543,west,rice,13/01/2021,04/06/2021,34.91,116395,SPRINKLER,Lom,ORGANIC,Fungi cide,226.2,29.4,61,Yes
3544,West,Soy,14/10/2020,09/02/2021,21.19,51094,flood,sand,None,mix ed,569.1,31.1,34,No
3545,South,Soybeans,04/09/2022,26/02/2023,28.5,66246,flood,PEAT,Nitrogen-based,Insecticide,427.2,32.6,51,yes
3546,North,corn,24/10/2021,16/02/2022,32.63,188225,Dr ip,San dy,Nitrogn-based,insecticide,737.5,23.6,31,no
3547,East,Soybean,31/03/2025,25/07/2025,17.84,50501,flood,Sandy,Organic,fungicid,1389.7,27.6,53,No
3548,suoth,rice,23/05/2021,29/08/2021,45.9,177444,None,Cl ay,nitrogen based,mixed,1048.8,29.1,63,no
3549,Soth,Cotton,14/01/2020,05/05/2020,7.13,20898,SPRINKLER,sand,Mixed,mix ed,1872.5,27.2,30,no
3550,suoth,Corn,18/06/2021,11/11/2021,33.74,162708,sprnkler,Cly,Nitrogen-based,none,504.2,26.2,33,no
3551,suoth,corn,24/02/2022,11/08/2022,0.72,3544,Drip,loam,Nitrogen-based,herbicide,792,23.7,32,no
3552,South,Corn,27/04/2021,26/09/2021,46.27,187020,Sprinkler,Clay,ORGANIC,None,726.7,22,38,Yes
3553,East,Soy,03/07/2022,28/12/2022,6.07,14991,None,Sandy,MIXED,Fungicide,548.3,34.9,62,no
3554,West,cotton,23/03/2024,01/08/2024,5.2,10863,Flod,Loam,none,fungicid,1987,18.4,33,no
3555,suoth,cotton,30/06/2021,25/11/2021,16.98,27927,Dr ip,Peet,Nitrogn-based,Herbicid,835.7,12.2,35,Yes
3556,suoth,Wheat,06/11/2021,07/03/2022,18.99,52708,sprnkler,San dy,organik,MIXED,1887,29.1,35,no
3557,west,wheat,10/09/2021,01/02/2022,11.11,34964,Nne,Cly,mixd,Insectcide,841.9,15.3,64,no
3558,South,cotton,07/04/2023,26/08/2023,29.46,54281,Drip,PEAT,Non,mixed,487.8,23.3,59,yes
3559,South,Corn,20/01/2024,24/04/2024,22.42,99755,flood,San dy,Nitrogen-based,None,326.5,12.4,35,No
3560,West,Cotton,19/03/2023,02/09/2023,2.19,4893,SPRINKLER,Sandy,Nitrogen-based,Nne,1725.6,25.5,60,No
3561,Soth,wheat,24/01/2020,10/06/2020,16.32,39544,flood,LOAM,mixd,Herbicid,161,33.6,27,no
3562,North,Wheat,19/06/2021,27/10/2021,40.62,101973,dripp,loam,organik,None,1932.3,28.1,69,yes
3563,west,Barley,31/08/2023,18/01/2024,34.64,99572,Nne,peat,Phosphate-based,Fungi cide,894.6,15.4,43,no
3564,South,barlay,06/01/2022,23/06/2022,36.38,114792,Sprinkler,San dy,Organic,none,570,34.3,32,No
3565,west,corn,19/11/2023,30/04/2024,35.06,183333,DRIp,Peet,Mi xed,Fungi cide,1273.1,17.7,52,No
3566,South,wheat,28/04/2021,11/10/2021,15.89,46069,Nne,Lom,nitrogen based,none,352.5,20.9,25,no
3567,west,Soy,07/05/2020,12/10/2020,5.43,12953,SPRINKLER,peat,Phosphate-based,herbicide,237.1,22.5,64,no
3568,East,Wheat,29/09/2023,04/03/2024,13.99,48331,Dr ip,peat,Nitrogn-based,Mixed,1672.8,34.8,54,no
3569,suoth,Corn,30/08/2020,18/02/2021,41.67,235195,Nne,peat,ORGANIC,mixed,906.9,11.7,65,no
3570,South,corn,11/08/2022,07/02/2023,49.03,246983,dripp,peat,organik,Insecticide,1084.7,27.4,62,No
3571,west,Cotton,20/09/2021,23/12/2021,24.95,47822,Sprinkler,Si lt,Phosphate-based,mixed,435.7,19,35,No
3572,North,Rice,23/11/2020,28/04/2021,0.98,3940,SPRINKLER,PEAT,Mi xed,Fungicide,216.7,12,53,yes
3573,East,Soy,10/04/2022,22/07/2022,7.43,16548,DRIp,Peet,Nitrogen-based,Insecticide,798.8,33.4,55,no
3574,East,Corn,06/11/2023,01/04/2024,16.44,80348,Sprinkler,San dy,mixd,Mixed,1061.7,24.7,34,no
3575,North,Soy,26/10/2022,23/03/2023,29.14,67500,None,silt,Organic,Herbicid,1554.3,28.8,59,No
3576,west,Soybean,05/03/2025,08/06/2025,4.22,10390,Floo d,peat,MIXED,herbicide,1052,16,64,yes
3577,West,Rice,07/01/2025,08/05/2025,47.2,175951,Floo d,PEAT,Nitrogen-based,Fungicide,1586.8,29,53,no
3578,North,corn,23/12/2024,28/05/2025,18.57,100147,Sprink ler,sand,Nitrogen-based,Insecticide,319.3,30.7,61,yes
3579,west,cotton,11/12/2023,17/05/2024,45.67,102552,None,sand,Nitrogn-based,Nne,221.5,20.8,26,Yes
3580,North,Corn,25/04/2024,12/09/2024,39.14,184553,Sprinkler,SANDY,Phyosphate-based,none,401.8,24.3,25,No
3581,North,Soy,28/09/2021,01/01/2022,37.89,83189,sprnkler,Cly,Phyosphate-based,Fungi cide,1566.8,34.3,56,Yes
3582,South,corn,14/11/2023,23/04/2024,30.53,168944,flood,Peat,Nitrogn-based,fungicid,1542.7,31.2,48,no
3583,west,cotton,28/08/2020,14/01/2021,31.53,64807,flood,Cly,nitrogen based,Insecticide,368.6,21.1,26,No
3584,West,Cotton,01/08/2023,04/01/2024,32.08,60630,Flod,silt,None,MIXED,158.9,26.6,27,no
3585,suoth,Cotton,19/02/2025,08/08/2025,31.62,76288,none,PEAT,ORGANIC,Insecticide,1402,29.6,33,No
3586,South,Soy,10/04/2025,15/07/2025,27.91,63861,flood,LOAM,ORGANIC,fungicid,1725,10.6,48,Yes
3587,North,Wheat,27/08/2021,19/12/2021,49.33,103749,sprnkler,Peet,nitrogen based,mix ed,1532.8,24.7,36,No
3588,suoth,Soybean,22/01/2022,29/05/2022,36.75,82118,Flood,Silt,nitrogen based,Mixed,485.3,34.6,58,No
3589,Soth,Wheat,12/06/2023,05/11/2023,38.96,145253,Dr ip,Clay,Phyosphate-based,Insectcide,1209.2,33.7,58,No
3590,suoth,Soybean,28/03/2021,15/08/2021,43.69,104019,dripp,Lom,Phyosphate-based,fungicid,1539,30.8,47,No
3591,North,Corn,24/03/2021,30/07/2021,11.17,51531,DRIp,Sandy,organik,Insecticide,586.1,12.7,43,no
3592,North,barlay,30/09/2020,03/02/2021,4.65,13071,None,PEAT,phosphate based,Fungicide,1102.7,34.9,56,no
3593,west,wheat,06/09/2022,02/02/2023,24.4,84301,Dr ip,peat,None,herbicide,697.5,25.2,52,no
3594,west,Barley,09/11/2020,28/02/2021,25.95,71756,Flod,peat,Phyosphate-based,Insectcide,528.6,15.6,50,No
3595,South,Soy,20/07/2022,11/12/2022,41.54,113061,None,Peat,Organic,Herbicide,1942.2,26.9,69,no
3596,West,Soybeans,11/03/2024,16/07/2024,22.47,54580,Nne,Loam,Phyosphate-based,None,1833.9,31.4,36,Yes
3597,South,barlay,25/05/2023,09/11/2023,28.76,87765,None,Clay,nitrogen based,insecticide,946.8,12.8,67,Yes
3598,East,rice,04/02/2022,11/05/2022,26.59,109235,Dr ip,Si lt,Nitrogn-based,MIXED,359.9,32.9,55,no
3599,North,Soy,01/05/2022,26/10/2022,2.39,5618,flood,SANDY,Phyosphate-based,None,1483,33,35,yes
3600,suoth,Rice,08/12/2023,12/05/2024,30.95,128592,Nne,Loam,none,Herbicide,585.8,10.3,64,No
3601,Soth,cotton,29/01/2023,17/05/2023,41.49,76227,None,silt,organik,Insectcide,420.2,32.5,28,no
3602,North,Rice,12/02/2025,11/07/2025,8.3,26336,Floo d,PEAT,Phosphate-based,Fungicide,824.9,33.7,42,No
3603,North,Cotton,22/08/2022,10/02/2023,29.92,59661,Flod,PEAT,Mixed,Herbicide,1106.7,10.9,53,No
3604,South,Soybean,31/03/2024,25/08/2024,29.88,60252,None,clay,Nitrogen-based,none,285.1,17.4,63,no
3605,Soth,cotton,05/01/2023,16/04/2023,8.63,18806,SPRINKLER,Loam,organik,insecticide,1186.3,19.3,55,No
3606,Soth,barlay,30/06/2024,01/12/2024,6.61,18403,Sprink ler,Peet,nitrogen based,Mixed,129.2,18.7,52,no
3607,Soth,Cotton,22/09/2023,04/01/2024,49.01,118946,SPRINKLER,PEAT,Phosphate-based,None,1794.6,29,51,No
3608,South,cotton,17/08/2024,08/12/2024,19.99,37999,DRIp,Si lt,Nitrogen-based,Herbicid,1849.4,19,54,No
3609,North,Wheat,23/03/2021,03/09/2021,11.76,35174,flood,SANDY,mixd,Fungicide,1492.8,33.9,66,no
3610,South,Cotton,09/04/2024,05/10/2024,8.98,14000,None,Silt,nitrogen based,Nne,986.4,34.9,35,No
3611,west,Wheat,21/05/2021,27/10/2021,33.55,83980,Drip,loam,none,herbicide,584.3,17.9,38,yes
3612,west,Wheat,25/10/2023,09/02/2024,30.67,68841,Dr ip,LOAM,organik,insecticide,1513.8,22.7,28,No
3613,South,cotton,25/03/2024,12/08/2024,32.36,75180,DRIp,Lom,Nitrogn-based,mixed,1870.4,23.9,60,No
3614,Soth,corn,05/05/2023,24/09/2023,4.86,22624,Floo d,peat,Phyosphate-based,Herbicid,401.2,24.5,25,Yes
3615,North,Rice,23/11/2024,03/04/2025,44.73,214536,Sprinkler,Cly,organik,Insectcide,985.1,19.4,68,No
3616,South,Cotton,31/05/2024,25/10/2024,19.77,23641,None,SANDY,Mi xed,Insecticide,699,14.1,63,No
3617,South,Soybeans,16/06/2020,17/09/2020,16.01,49319,Dr ip,SANDY,ORGANIC,MIXED,777.8,11.4,61,No
3618,South,corn,12/12/2022,03/04/2023,23.39,115756,Dr ip,San dy,nitrogen based,none,870.9,12.7,57,no
3619,East,rice,03/07/2022,28/11/2022,19.81,83279,flood,Loam,None,insecticide,1908.4,32.5,45,no
3620,west,Rice,17/12/2022,31/05/2023,43.25,145416,sprnkler,Clay,mixd,Mixed,591.4,17,48,No
3621,suoth,wheat,12/12/2023,05/04/2024,46.5,150533,sprnkler,sand,phosphate based,mixed,1036.1,11.9,64,No
3622,Soth,Cotton,10/01/2022,07/06/2022,15.52,29299,Sprink ler,Sandy,organik,fungicid,1907.8,25.6,37,no
3623,West,barlay,08/06/2020,17/09/2020,43.26,99434,SPRINKLER,silt,MIXED,Insecticide,1004.5,11.9,58,Yes
3624,suoth,Soybean,21/02/2025,23/06/2025,39.19,80226,sprnkler,Lom,ORGANIC,Insecticide,1740.8,11.8,62,No
3625,Soth,wheat,01/03/2023,10/07/2023,46.57,114030,Drip,Clay,Phyosphate-based,Insecticide,211.7,25.5,53,No
3626,West,Rice,17/08/2020,11/02/2021,12.66,53528,Flod,Sandy,Mixed,Fungicide,1910.8,24.8,60,no
3627,East,Soybeans,06/05/2020,26/10/2020,29.06,65723,SPRINKLER,PEAT,phosphate based,Fungi cide,456.3,11,64,No
3628,South,Soy,24/08/2024,12/12/2024,14.09,26559,SPRINKLER,clay,MIXED,Mixed,1961.9,21.5,29,No
3629,East,Corn,26/01/2023,11/05/2023,41.29,217886,flood,Cl ay,mixd,Insecticide,433.6,20.9,44,no
3630,East,Wheat,23/01/2025,04/05/2025,0.76,1536,Flood,Peat,Mi xed,fungicid,944.3,23.7,53,no
3631,suoth,Corn,01/11/2022,13/02/2023,28.46,170669,Flood,Cly,Organic,mix ed,686.4,28.4,35,no
3632,North,corn,18/02/2021,17/08/2021,17.29,112208,flood,San dy,ORGANIC,mix ed,923.1,17.1,32,No
3633,suoth,Soy,18/03/2023,12/08/2023,16.47,33069,Nne,Clay,Phosphate-based,fungicid,576,20.8,52,no
3634,west,Wheat,04/01/2023,24/06/2023,32.42,112614,DRIp,sand,Phyosphate-based,Fungicide,1934.1,29.8,65,Yes
3635,West,Cotton,02/11/2020,18/03/2021,42.65,89766,sprnkler,Silt,nitrogen based,insecticide,680.9,33.1,42,no
3636,South,corn,02/12/2020,12/03/2021,30.66,141801,dripp,loam,Non,Herbicide,1341.2,32.3,54,No
3637,suoth,Soybeans,02/11/2021,08/04/2022,42.73,99560,Flood,silt,Mixed,Nne,361.2,21.9,38,no
3638,West,cotton,15/10/2024,13/04/2025,13.6,29870,SPRINKLER,Sandy,Mi xed,Insectcide,1666.3,23,33,No
3639,Soth,Cotton,01/12/2022,19/04/2023,26.22,52125,Sprink ler,San dy,Nitrogen-based,Herbicide,1130.8,23.2,34,No
3640,West,Rice,23/06/2022,25/11/2022,22.8,55711,flood,San dy,organik,insecticide,1960.9,31.7,49,Yes
3641,Soth,cotton,26/08/2020,10/02/2021,1.08,2831,Drip,San dy,None,Fungicide,904.5,31,51,No
3642,suoth,corn,25/10/2023,12/02/2024,28.06,149416,SPRINKLER,peat,organik,insecticide,471.4,17.8,26,no
3643,west,Rice,24/02/2021,12/07/2021,33.25,131962,Sprinkler,sand,Phyosphate-based,None,757.4,14.1,27,no
3644,suoth,Soybeans,08/01/2024,16/06/2024,29.8,66471,dripp,sand,MIXED,none,1500.2,19.5,53,no
3645,Soth,rice,09/04/2023,25/08/2023,36.95,143610,Nne,Lom,Non,Nne,1352.3,17.2,61,No
3646,West,Corn,28/09/2022,01/01/2023,28.78,171295,Flod,peat,nitrogen based,Herbicide,1578.9,33.8,51,No
3647,West,Rice,05/07/2020,24/10/2020,3.8,15796,sprnkler,Loam,Phyosphate-based,mixed,239.6,16.6,28,no
3648,Soth,Corn,14/01/2025,26/05/2025,6.26,33062,Flood,SANDY,ORGANIC,Herbicid,1202.7,14.5,59,no
3649,East,wheat,11/11/2022,22/04/2023,30.03,73209,Sprinkler,Si lt,nitrogen based,Herbicid,1871.1,32.5,51,yes
3650,west,Wheat,01/07/2022,22/12/2022,14.11,40110,Drip,silt,Phyosphate-based,none,305,12.2,43,No
3651,North,Soybean,14/07/2024,31/10/2024,4.44,11185,dripp,Lom,Mixed,Fungicide,279.2,16.5,34,No
3652,South,Barley,23/04/2020,11/08/2020,21.77,67324,Dr ip,Silt,Nitrogn-based,Fungicide,1461.5,21,50,No
3653,West,wheat,17/07/2022,02/11/2022,27.94,78591,flood,PEAT,phosphate based,Herbicide,698.8,24.9,31,No
3654,South,Cotton,27/09/2020,17/01/2021,16.77,38208,None,Peat,ORGANIC,mix ed,1351.3,18.2,51,no
3655,North,Barley,17/11/2022,21/02/2023,36.16,83868,flood,clay,organik,Mixed,1136.2,22.4,54,yes
3656,suoth,Wheat,30/04/2022,20/09/2022,32.37,98122,flood,San dy,organik,herbicide,1973.5,15,36,Yes
3657,South,Rice,24/07/2022,30/11/2022,16.97,66886,flood,Peet,Nitrogen-based,Insectcide,1789.2,24.4,64,no
3658,North,Wheat,28/02/2023,07/07/2023,37.87,87783,DRIp,Peet,none,Insectcide,1388.3,20.2,29,no
3659,Soth,barlay,28/04/2020,22/09/2020,32.61,90654,flood,Cly,ORGANIC,Herbicid,597.2,31.2,37,no
3660,East,Barley,18/02/2023,24/06/2023,32.05,81897,Dr ip,LOAM,Phosphate-based,Mixed,597.6,20.4,65,No
3661,West,Barley,04/08/2022,21/01/2023,27.89,94652,None,Si lt,Phosphate-based,Nne,1776.3,21.1,28,No
3662,North,rice,09/10/2023,30/01/2024,1.06,3979,Drip,Loam,Non,Insecticide,1212.1,24.8,26,no
3663,South,barlay,10/07/2024,23/10/2024,34.98,103098,Floo d,Cl ay,ORGANIC,Insecticide,1599.6,13.1,61,No
3664,West,wheat,23/09/2021,07/01/2022,19.11,46743,None,San dy,nitrogen based,Insectcide,954.7,13.9,58,no
3665,East,Cotton,21/01/2024,15/05/2024,47.16,97666,Sprinkler,Cl ay,ORGANIC,MIXED,295.8,29.8,30,Yes
3666,Soth,cotton,14/02/2020,14/05/2020,40.99,76876,none,Loam,Nitrogen-based,herbicide,732.1,16.8,50,no
3667,suoth,Soy,21/03/2022,06/09/2022,29.59,65361,dripp,Peet,Phyosphate-based,Nne,406.2,27.1,35,No
3668,West,rice,05/06/2021,05/10/2021,12.98,73990,none,SANDY,None,Fungicide,1585.5,12.4,66,Yes
3669,suoth,Wheat,30/07/2024,29/10/2024,10.58,30057,Flod,Peet,ORGANIC,Herbicide,1431,30.5,25,yes
3670,North,Soybean,07/01/2020,03/06/2020,17.35,41996,sprnkler,Si lt,Organic,none,268,34.7,58,no
3671,East,Soy,07/03/2024,07/08/2024,24.09,68373,Floo d,Peat,Organic,Insecticide,1280.6,19.3,45,yes
3672,South,barlay,22/03/2021,22/08/2021,15.16,37555,Sprink ler,silt,Mi xed,herbicide,1760.9,22.6,34,No
3673,East,Wheat,30/03/2023,05/09/2023,25.99,82686,flood,Lom,Nitrogen-based,Insecticide,1425,21.1,29,no
3674,East,Soybeans,29/05/2020,27/08/2020,8.69,23388,Sprinkler,peat,nitrogen based,herbicide,1071.1,32.4,50,No
3675,west,barlay,02/04/2020,16/09/2020,48.9,141945,sprnkler,SANDY,phosphate based,none,692.5,10.2,68,no
3676,East,corn,17/05/2022,17/10/2022,5.84,39257,sprnkler,peat,none,insecticide,1785.5,26.3,43,no
3677,East,corn,06/12/2021,05/04/2022,46.63,205022,DRIp,PEAT,organik,None,903.3,26.3,45,No
3678,West,rice,05/12/2023,31/03/2024,45.72,225059,Flood,silt,Mixed,mixed,1725.2,19.6,58,No
3679,South,Barley,10/05/2020,22/10/2020,26.51,79484,sprnkler,Sandy,mixd,Herbicid,1587.7,15.5,53,No
3680,West,corn,13/01/2023,06/07/2023,36.38,206714,Flood,Lom,Nitrogen-based,fungicid,1650.8,16,62,no
3681,West,rice,03/05/2020,30/09/2020,22.08,92840,SPRINKLER,SANDY,Nitrogen-based,Mixed,1980.6,30,39,no
3682,North,Corn,29/03/2025,24/08/2025,31.69,203091,Nne,Peet,phosphate based,herbicide,1522.6,11.7,64,no
3683,West,wheat,05/01/2025,27/05/2025,17.36,49579,Sprink ler,Clay,ORGANIC,Fungi cide,164.7,24.1,40,No
3684,west,Soybean,21/05/2020,14/10/2020,15.41,41398,Nne,Cly,Organic,Mixed,490.3,17.7,42,Yes
3685,west,corn,27/03/2025,05/07/2025,29.12,174111,sprnkler,peat,organik,herbicide,166.9,16.6,25,Yes
3686,suoth,Rice,24/08/2022,06/02/2023,25.16,92203,Sprink ler,LOAM,Nitrogen-based,mixed,460.8,22.6,35,no
3687,North,Corn,05/03/2020,18/08/2020,29.19,167852,flood,Si lt,none,None,216.7,32.4,60,no
3688,suoth,Soy,10/08/2021,08/11/2021,14.69,36622,None,peat,Nitrogn-based,herbicide,1053.1,25.5,56,no
3689,suoth,Corn,17/04/2022,16/08/2022,18.66,76017,none,Si lt,phosphate based,Fungi cide,153.6,29.7,52,no
3690,Soth,wheat,03/01/2021,12/06/2021,4.65,10912,none,silt,Nitrogn-based,Herbicide,997.9,25,30,No
3691,South,Wheat,23/04/2024,26/08/2024,3.09,9143,Dr ip,Peat,Non,fungicid,1807.8,27.4,31,yes
3692,South,Barley,04/10/2020,22/03/2021,13.05,41971,Flood,San dy,Nitrogn-based,MIXED,1522.3,20.8,64,No
3693,West,rice,17/04/2024,04/10/2024,4.18,11505,Flood,silt,Phyosphate-based,mixed,1893.5,33.1,48,no
3694,West,Cotton,06/08/2023,14/01/2024,5.64,11619,SPRINKLER,sand,none,Insectcide,530.6,22.5,34,No
3695,Soth,Cotton,02/02/2024,28/05/2024,40.74,92386,Flod,loam,none,mixed,1109.1,23.8,54,no
3696,West,Soybeans,15/08/2023,19/11/2023,2.42,4890,dripp,peat,Nitrogen-based,Insecticide,705.3,23.1,41,no
3697,South,Soybean,10/05/2022,31/08/2022,33.12,74926,none,Lom,organik,herbicide,1038.3,17.9,68,no
3698,suoth,Wheat,05/02/2022,24/05/2022,13.99,45573,none,LOAM,MIXED,Insectcide,1158.4,15.8,32,No
3699,East,Cotton,30/12/2024,06/04/2025,43.64,98389,Flod,sand,nitrogen based,Fungicide,168.8,11.8,36,No
3700,west,Barley,22/02/2022,14/08/2022,24.51,85140,SPRINKLER,Silt,ORGANIC,Insectcide,543.2,28,50,no
3701,East,Soy,07/07/2022,18/11/2022,15.63,35638,Sprink ler,PEAT,Phyosphate-based,insecticide,1439.1,17.2,41,no
3702,East,Cotton,15/11/2024,17/02/2025,26.12,45849,dripp,PEAT,Nitrogen-based,Insecticide,1568.6,19.7,59,No
3703,South,Rice,21/02/2025,09/06/2025,19.41,96887,Dr ip,peat,Organic,insecticide,1182,33,70,No
3704,East,Corn,31/01/2025,05/05/2025,28.43,126052,flood,SANDY,organik,mixed,614.6,24.2,68,No
3705,Soth,Cotton,12/02/2022,06/08/2022,6.17,13278,none,Loam,Phosphate-based,Insectcide,869.7,12.4,29,yes
3706,North,wheat,08/02/2022,21/07/2022,49.85,198522,SPRINKLER,clay,none,herbicide,282.5,30,69,no
3707,West,Wheat,13/06/2020,27/11/2020,21.57,72016,dripp,Lom,ORGANIC,Fungi cide,1911,16.4,35,no
3708,North,corn,30/10/2023,06/03/2024,17.74,99121,None,Peet,organik,Herbicid,1750.5,23.8,40,No
3709,suoth,corn,17/09/2023,27/01/2024,35.66,212481,SPRINKLER,Lom,organik,Mixed,224.6,22.7,66,no
3710,west,Soy,26/11/2024,07/03/2025,18.51,49918,dripp,Loam,Phyosphate-based,none,416.3,16,54,No
3711,West,wheat,09/01/2023,15/04/2023,41.75,140055,Sprink ler,Lom,Mixed,Herbicid,1204.1,12.9,64,Yes
3712,East,corn,29/09/2020,10/01/2021,22.99,109042,Sprink ler,LOAM,Phyosphate-based,none,541.6,15.3,30,No
3713,west,rice,31/08/2023,21/01/2024,36.12,169618,Sprinkler,clay,Phosphate-based,none,1875.4,12.4,44,no
3714,West,barlay,27/10/2024,16/02/2025,5.82,17306,SPRINKLER,Cl ay,MIXED,Fungicide,1535.6,16.9,44,no
3715,Soth,Soy,13/12/2021,02/04/2022,42.38,82459,sprnkler,Cly,none,Insecticide,619.3,34.9,48,No
3716,Soth,Wheat,30/08/2020,22/02/2021,36.92,114796,dripp,Silt,Organic,MIXED,111.6,20.1,51,No
3717,Soth,Soybean,31/12/2020,06/05/2021,10.98,18516,SPRINKLER,LOAM,Nitrogen-based,Insectcide,1619,31.6,27,yes
3718,Soth,wheat,05/01/2023,22/06/2023,7.69,25540,sprnkler,clay,Nitrogen-based,Herbicid,905.8,23.7,48,No
3719,East,corn,15/03/2022,05/09/2022,16.16,77969,None,sand,Nitrogen-based,fungicid,1320.5,26.7,34,Yes
3720,North,barlay,19/12/2022,15/06/2023,48.82,175768,Floo d,Loam,organik,Fungicide,645.3,13.9,49,Yes
